CLIENTNUM,churn_flag,Months_Inactive_12_mon,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Months_on_book,churn_probability,risk_decile,cluster_label
714637908,0,2,15445,118,0.21,2,1,7940.0,36,0.006617304,6,Mono-product exposed
712341933,0,3,13578,105,0.048,1,2,34516.0,36,0.0014877192,3,Mono-product exposed
708332808,0,2,14381,115,0.0,2,2,3471.0,39,0.010137611,6,Mono-product exposed
708354858,1,4,8192,80,0.0,2,2,14938.0,42,0.76584655,9,Dormant high-risk
766649283,0,2,13432,107,0.136,2,3,14072.0,42,0.008777317,6,Mono-product exposed
817951083,0,3,14678,125,0.096,1,3,15928.0,53,0.0036903082,5,Mono-product exposed
708301683,1,2,8038,90,0.051,6,3,20798.0,30,0.7911378,9,Contacted but fragile
713655108,0,3,14220,108,0.146,2,1,9752.0,45,0.021455053,7,Mono-product exposed
714560358,0,2,13803,100,0.468,1,1,3234.0,45,0.0018240372,3,Mono-product exposed
712113558,1,3,6549,75,0.051,4,3,24844.0,36,0.8613772,9,Dormant high-risk
710603958,0,1,14198,101,0.0,2,3,3090.0,36,0.0036765048,5,Mono-product exposed
720597108,1,3,8325,54,0.215,5,1,9943.0,36,0.9251293,9,Dormant high-risk
713810658,0,2,13152,100,0.236,1,3,3384.0,36,0.001403459,3,Mono-product exposed
721519908,0,2,13306,99,0.39,1,1,3640.0,36,0.0011096742,2,Mono-product exposed
712025958,0,2,14672,110,0.041,1,3,34516.0,35,0.0037573802,5,Mono-product exposed
794740458,0,2,14023,106,0.158,1,3,10186.0,39,0.0016680046,3,Mono-product exposed
709814883,0,3,15513,127,0.141,1,1,15987.0,36,0.0013725668,3,Mono-product exposed
719767683,1,3,8526,79,0.0,2,3,16983.0,39,0.9907171,10,Dormant high-risk
715321008,1,3,7866,63,0.073,6,3,34516.0,36,0.99148667,10,Dormant high-risk
710106933,0,3,14667,119,0.062,2,3,34516.0,20,0.002803504,4,Mono-product exposed
716655858,0,3,14036,99,0.0,1,2,34516.0,31,0.0054125264,5,Mono-product exposed
778260108,0,2,14351,112,0.354,1,2,4268.0,41,0.0025914414,4,Mono-product exposed
713986908,0,3,16541,126,0.101,2,2,10748.0,40,0.004065814,5,Mono-product exposed
780042633,1,2,7432,64,0.0,2,2,31718.0,21,0.9938759,10,Mono-product exposed
713269533,1,3,8847,85,0.253,1,1,9959.0,36,0.8838471,9,Dormant high-risk
713868033,0,2,16373,114,0.043,2,2,34516.0,36,0.009705337,6,Mono-product exposed
708103608,0,5,15798,128,0.212,1,1,11898.0,45,0.0058669792,6,Mono-product exposed
789684258,1,3,7842,61,0.054,2,3,34516.0,43,0.92913324,9,Dormant high-risk
779067408,0,3,14280,102,0.145,1,1,13056.0,27,0.0014893457,3,Mono-product exposed
712231308,0,1,13849,128,0.101,1,3,14002.0,47,0.0029447859,4,Mono-product exposed
761079783,1,3,7720,67,0.08,5,6,5500.0,33,0.99710375,10,Dormant high-risk
787518258,1,3,9192,77,0.0,2,3,8549.0,38,0.9977557,10,Dormant high-risk
717631908,1,3,8454,69,0.0,5,1,4390.0,44,0.99675214,10,Dormant high-risk
769396158,1,2,5107,53,0.0,2,3,24884.0,43,0.9961266,10,Contacted but fragile
713462508,0,1,13289,121,0.49,1,1,3591.0,41,0.00056463975,1,Mono-product exposed
716717733,1,5,8918,87,0.177,2,4,4841.0,47,0.9713595,9,Dormant high-risk
709383933,1,1,8102,66,0.593,2,3,4246.0,18,0.9910149,10,Contacted but fragile
717283008,0,1,15225,108,0.184,2,2,7469.0,36,0.0017955962,3,Mono-product exposed
793449333,0,3,15190,115,0.071,2,2,29974.0,48,0.009852791,6,Mono-product exposed
710873583,0,3,14215,109,0.107,2,2,20724.0,48,0.0016734017,3,Mono-product exposed
718486608,0,2,13930,96,0.068,2,2,21079.0,36,0.0009468145,2,Mono-product exposed
716748483,0,2,16208,129,0.422,2,3,3720.0,36,0.003539211,5,Mono-product exposed
715113933,1,3,8165,87,0.052,2,2,11077.0,36,0.9304656,9,Dormant high-risk
711160233,0,3,14551,105,0.0,2,1,12024.0,19,0.004469615,5,Mono-product exposed
715714458,1,3,8753,76,0.0,2,3,4446.0,38,0.99815077,10,Dormant high-risk
709615458,0,1,15034,111,0.025,2,3,34516.0,44,0.0014438556,3,Mono-product exposed
719955558,0,2,14436,123,0.0,2,3,11511.0,24,0.013553477,7,Mono-product exposed
713072358,0,1,12878,104,0.039,2,3,34516.0,31,0.0010444124,2,Mono-product exposed
721402233,0,3,15615,125,0.079,2,1,19192.0,28,0.001363304,2,Mono-product exposed
713691633,0,1,15514,123,0.0,1,1,3076.0,36,0.010739757,6,Mono-product exposed
708866133,0,1,14545,116,0.317,2,2,4196.0,32,0.0012767136,2,Mono-product exposed
757256358,0,3,15710,122,0.487,1,3,3243.0,38,0.0028131707,4,Mono-product exposed
784868958,0,2,13939,138,0.143,1,1,17542.0,49,0.0037831855,5,Mono-product exposed
710845308,0,2,14892,113,0.036,2,1,32949.0,36,0.001044454,2,Mono-product exposed
719368533,0,3,15785,100,0.04,1,3,32250.0,28,0.0028647631,4,Mono-product exposed
718337733,0,1,14994,121,0.053,2,1,34516.0,40,0.0010704538,2,Mono-product exposed
715132758,0,2,15281,100,0.088,2,3,23981.0,43,0.0013586365,2,Mono-product exposed
712556433,0,2,15497,92,0.403,1,3,4090.0,43,0.001629537,3,Mono-product exposed
718947558,0,3,15574,115,0.54,2,1,4251.0,21,0.001600933,3,Mono-product exposed
710303208,0,1,15215,121,0.611,2,1,4119.0,40,0.0030199657,4,Mono-product exposed
804158583,0,2,16493,122,0.109,2,3,13399.0,55,0.002121729,3,Mono-product exposed
711720408,0,3,15211,129,0.14,1,3,9070.0,34,0.002904124,4,Mono-product exposed
715808808,0,6,13614,104,0.163,2,1,7469.0,36,0.0011317111,2,Mono-product exposed
715076358,1,3,8463,62,0.0,4,3,23714.0,36,0.9961175,10,Dormant high-risk
718343058,0,2,14161,105,0.48,1,3,5240.0,40,0.011110025,6,Mono-product exposed
769667583,1,3,8202,69,0.0,2,2,3744.0,28,0.9739777,9,Dormant high-risk
709013208,0,2,16101,127,0.108,2,1,15594.0,36,0.000981934,2,Mono-product exposed
716004258,0,1,17634,120,0.248,1,3,8449.0,35,0.0004960345,1,Mono-product exposed
715645908,1,2,8480,71,0.0,5,6,34516.0,48,0.9993311,10,Contacted but fragile
717724233,0,1,16732,116,0.074,2,3,9959.0,28,0.0020009675,3,Mono-product exposed
719850933,0,3,13345,106,0.414,1,3,4192.0,36,0.0038364816,5,Mono-product exposed
790131033,0,6,14230,105,0.737,2,3,3416.0,31,0.00931895,6,Mono-product exposed
721211433,0,2,13784,108,0.0,2,2,3322.0,31,0.00456756,5,Mono-product exposed
721290708,0,3,15554,99,0.128,1,2,14217.0,30,0.0059373532,6,Mono-product exposed
712107783,0,2,16132,118,0.105,1,2,17350.0,35,0.0015046449,3,Mono-product exposed
818960133,0,3,13120,91,0.051,1,0,13784.0,53,0.0017284564,3,Mono-product exposed
713560758,0,2,13392,92,0.656,2,3,3181.0,42,0.0015505864,3,Mono-product exposed
718579833,0,2,13674,101,0.467,2,1,5325.0,26,0.017940467,7,Mono-product exposed
778643733,1,2,9140,64,0.061,3,1,23981.0,28,0.9371291,9,Lower-risk active
770977833,0,2,16500,102,0.0,2,3,3920.0,23,0.009533992,6,Mono-product exposed
708721533,0,1,13113,128,0.223,2,2,5158.0,36,0.0012914612,2,Mono-product exposed
772300383,0,1,13420,122,0.302,3,3,5073.0,46,0.0013588255,2,Lower-risk active
751155783,0,1,15005,118,0.459,2,3,4074.0,40,0.0007558456,1,Mono-product exposed
768457008,0,3,13355,92,0.077,2,1,10284.0,21,0.0009305315,2,Mono-product exposed
794494308,0,4,13781,102,0.06,3,3,34516.0,23,0.002553877,4,Lower-risk active
710980383,1,2,6361,74,0.0,2,3,34516.0,33,0.9153966,9,Contacted but fragile
716663808,0,3,15443,102,0.18,3,1,3999.0,36,0.003676582,5,Lower-risk active
712912233,0,4,14222,122,0.64,3,1,3468.0,36,0.0013902672,3,Lower-risk active
717992433,0,1,14666,101,0.151,3,2,11900.0,39,0.0046014753,5,Lower-risk active
709971708,1,3,9404,62,0.0,3,2,9701.0,41,0.99657744,10,Dormant high-risk
715600533,0,3,13722,124,0.039,3,3,34516.0,50,0.0025325827,4,Lower-risk active
710153583,1,1,9242,63,0.0,3,3,6075.0,13,0.9970229,10,Contacted but fragile
794132808,0,3,14585,97,0.099,3,3,13035.0,54,0.017909577,7,Lower-risk active
720565458,1,3,6205,65,0.0,2,3,17306.0,36,0.9918795,10,Dormant high-risk
715496058,1,3,7832,73,0.0,3,3,15987.0,36,0.96505684,9,Dormant high-risk
709015833,0,3,12920,132,0.0,3,2,34516.0,36,0.006948653,6,Lower-risk active
718612758,0,1,15552,107,0.027,3,2,34516.0,36,0.00097074895,2,Lower-risk active
712438308,0,1,16730,122,0.0,2,2,7469.0,15,0.005266642,5,Mono-product exposed
716238483,1,2,9138,76,0.182,3,3,12918.0,50,0.9678295,9,Contacted but fragile
718297683,1,0,7597,71,0.0,1,3,4085.0,50,0.97263056,9,Contacted but fragile
712206033,0,1,16089,119,0.366,2,2,3705.0,36,0.00053369615,1,Mono-product exposed
710904708,0,1,15048,110,0.173,3,1,5319.0,43,0.0014790504,3,Lower-risk active
711190233,0,2,13804,123,0.218,3,1,4549.0,36,0.0016167099,3,Lower-risk active
710535708,0,3,14256,118,0.081,2,1,15894.0,39,0.0015491305,3,Mono-product exposed
794573883,0,3,15305,111,0.141,3,1,17894.0,16,0.0032524096,4,Lower-risk active
719118708,1,2,9202,80,0.0,2,2,5855.0,37,0.99051803,10,Mono-product exposed
790201158,0,2,13609,108,0.133,2,3,13062.0,54,0.0039250916,5,Mono-product exposed
779333883,1,3,8078,62,0.0,3,3,7428.0,33,0.9922646,10,Dormant high-risk
719805183,0,3,15352,117,0.109,3,2,8848.0,19,0.004091177,5,Lower-risk active
721220583,0,1,17390,130,0.16,3,3,7362.0,41,0.00089966843,2,Lower-risk active
779685558,0,4,15290,123,0.06,2,1,34516.0,36,0.0014005456,3,Mono-product exposed
713965683,0,1,17258,121,0.0,3,2,4380.0,28,0.0024803765,4,Lower-risk active
710667708,0,3,14018,128,0.15,3,2,12510.0,36,0.001985559,3,Lower-risk active
718979733,0,3,16258,115,0.093,2,2,23712.0,36,0.0027379717,4,Mono-product exposed
712104333,0,2,14401,100,0.137,2,3,9149.0,44,0.0018644354,3,Mono-product exposed
793560033,0,2,16369,125,0.056,2,3,34516.0,33,0.0042673005,5,Mono-product exposed
779920533,0,3,15199,96,0.665,3,2,3784.0,41,0.004505214,5,Lower-risk active
717480783,0,1,15152,100,0.217,3,2,9680.0,29,0.000615178,1,Lower-risk active
709066983,0,2,15214,129,0.068,2,2,34516.0,41,0.0012648435,2,Mono-product exposed
718528008,0,3,14432,106,0.38,2,1,3845.0,47,0.003298217,4,Mono-product exposed
712390683,0,3,15573,99,0.094,2,1,13409.0,27,0.0014153564,3,Mono-product exposed
826245858,1,4,7661,79,0.0,3,6,34516.0,40,0.97639686,10,Dormant high-risk
712966458,0,2,14807,115,0.0,3,3,8065.0,36,0.010045102,6,Lower-risk active
709467183,0,3,15162,99,0.027,3,2,20501.0,40,0.0046704463,5,Lower-risk active
710529708,0,3,15140,105,0.063,3,1,23260.0,36,0.008094289,6,Lower-risk active
789817833,1,3,6793,60,0.272,3,2,9073.0,33,0.9750591,9,Dormant high-risk
712363158,0,2,14732,115,0.065,3,1,20101.0,24,0.0041123815,5,Lower-risk active
717060858,1,2,8123,71,0.364,3,3,6911.0,36,0.98251927,10,Contacted but fragile
718060983,0,3,14037,120,0.639,2,2,3423.0,36,0.0026318769,4,Mono-product exposed
711600033,0,1,14364,108,0.0,2,0,10729.0,36,0.0006365697,1,Mono-product exposed
709910733,0,3,13174,86,0.057,2,2,34516.0,30,0.059810676,8,Mono-product exposed
757291008,1,3,8964,76,0.008,3,2,34516.0,39,0.99750525,10,Dormant high-risk
819376683,0,3,15130,102,0.071,2,3,28570.0,49,0.0021154457,3,Mono-product exposed
720458883,0,2,14524,106,0.201,3,1,12495.0,16,0.0036544704,5,Lower-risk active
708963258,1,3,8534,86,0.143,3,2,13344.0,39,0.54042876,9,Lower-risk active
711746133,1,3,9220,81,0.0,4,2,32563.0,37,0.9977348,10,Dormant high-risk
715249533,0,2,13992,103,0.0,3,2,3375.0,36,0.0072932816,6,Lower-risk active
708522033,0,2,15060,90,0.135,2,1,12299.0,36,0.060356908,8,Mono-product exposed
708496833,1,4,8970,78,0.0,4,5,4613.0,50,0.9987141,10,Dormant high-risk
717464958,0,2,14475,111,0.0,3,1,10858.0,36,0.0030913814,4,Lower-risk active
751166508,0,1,14287,114,0.066,3,1,34516.0,50,0.0010487075,2,Lower-risk active
795218883,0,3,15312,122,0.37,2,3,4207.0,41,0.0013368432,2,Mono-product exposed
710856558,0,3,13989,105,0.566,2,1,3336.0,36,0.0024709348,4,Mono-product exposed
721107258,0,2,14192,115,0.36,2,2,5465.0,37,0.0014114247,3,Mono-product exposed
716457783,0,1,14378,98,0.131,3,3,12633.0,36,0.0006677238,1,Lower-risk active
710810883,0,1,14576,95,0.037,3,3,34516.0,36,0.0016224795,3,Lower-risk active
710895708,1,3,7712,73,0.0,2,2,3876.0,27,0.9756016,9,Dormant high-risk
789200208,0,3,13583,110,0.656,2,3,3326.0,29,0.0018894046,3,Mono-product exposed
718578708,0,3,14212,100,0.045,3,1,34516.0,38,0.001979402,3,Lower-risk active
719859033,1,2,6439,63,0.0,2,2,3264.0,20,0.9785815,10,Mono-product exposed
713036208,0,2,15751,107,0.303,2,2,6903.0,27,0.008712418,6,Mono-product exposed
771769383,0,3,14792,120,0.0,2,2,2940.0,31,0.023807408,7,Mono-product exposed
718316058,0,3,14826,99,0.1,3,1,13731.0,38,0.0031963442,4,Lower-risk active
710155983,1,3,8585,62,0.0,3,4,4826.0,36,0.9973335,10,Dormant high-risk
779571708,1,2,7993,71,0.0,1,3,4259.0,25,0.9897339,10,Contacted but fragile
718042383,0,3,15108,118,0.391,3,3,3523.0,18,0.0015381046,3,Lower-risk active
710244108,0,1,13967,101,0.045,3,3,34516.0,34,0.00072582945,1,Lower-risk active
806649333,0,3,13977,127,0.083,3,2,16998.0,42,0.0016383998,3,Lower-risk active
789280683,0,2,13956,122,0.077,2,3,11714.0,45,0.0016904322,3,Mono-product exposed
713318733,1,2,8376,64,0.0,3,3,4097.0,24,0.9937382,10,Contacted but fragile
709611183,1,3,8241,82,0.0,3,3,3952.0,31,0.9890826,10,Dormant high-risk
712441308,1,2,9865,65,0.0,2,3,29295.0,25,0.9942859,10,Contacted but fragile
709315383,0,3,13575,108,0.0,3,1,26423.0,36,0.0064868773,6,Lower-risk active
710141208,0,3,13300,104,0.569,3,1,3196.0,37,0.0014326588,3,Lower-risk active
711684408,1,3,8527,84,0.319,2,1,4935.0,38,0.84218484,9,Dormant high-risk
758331483,0,2,15347,109,0.029,2,2,34516.0,24,0.005638662,5,Mono-product exposed
715825458,1,3,6564,56,0.173,3,2,12933.0,36,0.954506,9,Dormant high-risk
708248358,0,1,14863,109,0.0,3,3,29937.0,30,0.0018766748,3,Lower-risk active
779808333,0,1,15530,110,0.214,2,2,8881.0,38,0.0005701288,1,Mono-product exposed
715989108,0,3,12841,100,0.067,3,3,27514.0,42,0.00303528,4,Lower-risk active
714912408,0,1,14917,88,0.057,3,1,32275.0,37,0.015205407,7,Lower-risk active
827683383,0,2,16027,112,0.613,3,1,4107.0,44,0.0033612777,4,Lower-risk active
719595708,0,1,15212,124,0.173,3,1,7469.0,47,0.0016580699,3,Lower-risk active
711566208,0,2,14111,98,0.37,2,2,5023.0,36,0.0012644039,2,Mono-product exposed
711161133,1,3,9338,59,0.0,2,3,6071.0,36,0.99843174,10,Dormant high-risk
715052583,0,3,14375,112,0.032,3,1,27494.0,34,0.0017253433,3,Lower-risk active
714586458,0,3,16377,124,0.286,2,1,7106.0,36,0.0016235064,3,Mono-product exposed
711523533,0,3,14781,130,0.105,3,1,17230.0,31,0.0027878124,4,Lower-risk active
756658083,0,2,17350,115,0.065,3,1,30885.0,42,0.0038832258,5,Lower-risk active
709247808,0,2,14205,102,0.694,2,2,3629.0,43,0.004622183,5,Mono-product exposed
713242383,1,1,7721,75,0.023,2,2,34516.0,19,0.89907026,9,Mono-product exposed
717135333,0,2,13204,97,0.077,3,2,17970.0,36,0.0015838878,3,Lower-risk active
716150358,0,2,14805,115,0.2,3,3,10343.0,27,0.0016969369,3,Lower-risk active
717457008,1,3,7991,90,0.0,3,3,9267.0,36,0.9372072,9,Dormant high-risk
711822933,0,3,14187,103,0.553,2,3,2985.0,45,0.0026304703,4,Mono-product exposed
803968233,0,3,13377,114,0.175,3,3,14386.0,34,0.013007016,7,Lower-risk active
779037408,0,3,14637,109,0.194,2,3,3581.0,19,0.0023597719,4,Mono-product exposed
709007883,0,2,14540,104,0.411,2,3,3079.0,28,0.0016816157,3,Mono-product exposed
714635883,0,3,14881,109,0.555,3,2,3594.0,37,0.0013905083,3,Lower-risk active
779914383,0,2,14719,116,0.156,3,2,10488.0,18,0.001435822,3,Lower-risk active
712841883,1,3,7155,66,0.073,3,2,34516.0,36,0.89939165,9,Dormant high-risk
719582058,1,2,9102,75,0.068,2,3,24001.0,29,0.95377123,9,Contacted but fragile
708387933,0,1,14357,110,0.0,2,2,5500.0,37,0.0016171642,3,Mono-product exposed
717251508,0,1,14127,116,0.0,1,3,34516.0,17,0.015611555,7,Mono-product exposed
710699283,0,1,14567,131,0.247,1,1,7790.0,28,0.00047422666,1,Mono-product exposed
709141908,0,3,16359,111,0.238,2,1,10301.0,41,0.014662498,7,Mono-product exposed
720356133,0,3,14812,101,0.059,2,1,23939.0,36,0.0018712227,3,Mono-product exposed
717788958,0,1,16464,103,0.026,1,2,21615.0,19,0.00440915,5,Mono-product exposed
778563858,0,1,14512,115,0.114,1,1,8712.0,33,0.0007767033,1,Mono-product exposed
711096633,1,2,8600,94,0.0,5,6,12203.0,29,0.97314215,9,Contacted but fragile
716816583,0,3,14463,94,0.139,1,1,15483.0,48,0.0019425601,3,Mono-product exposed
719841708,0,4,15180,121,0.1,1,3,20356.0,36,0.0019208915,3,Mono-product exposed
708555633,0,3,15157,97,0.709,2,1,3548.0,16,0.0043045497,5,Mono-product exposed
714638883,0,3,14257,110,0.394,2,3,4661.0,36,0.04274493,8,Mono-product exposed
809147283,0,2,15058,109,0.086,2,1,15987.0,38,0.002933565,4,Mono-product exposed
708197358,1,1,7784,63,0.009,4,3,30543.0,48,0.9793326,10,Contacted but fragile
757247808,1,4,9495,61,0.481,2,3,5230.0,35,0.99378103,10,Dormant high-risk
820922733,0,1,14160,124,0.0,2,2,34516.0,38,0.0019607309,3,Mono-product exposed
807977808,0,3,13671,103,0.775,1,3,3246.0,34,0.0039057173,5,Mono-product exposed
712863183,0,3,13819,114,0.083,2,3,10018.0,38,0.0067325933,6,Mono-product exposed
778825908,0,1,14321,113,0.148,1,3,10272.0,24,0.0013347734,2,Mono-product exposed
713379258,0,1,15925,100,0.316,1,2,4097.0,36,0.00097199326,2,Mono-product exposed
710232483,0,3,16908,122,0.109,2,2,19846.0,36,0.0019232745,3,Mono-product exposed
710170758,1,2,8314,67,0.522,6,2,4469.0,25,0.968661,9,Lower-risk active
803421108,0,2,14374,113,0.122,1,2,20701.0,43,0.025092589,7,Mono-product exposed
792152283,0,3,14378,103,0.0,1,2,8426.0,48,0.017064005,7,Mono-product exposed
717291333,0,2,15110,113,0.0,2,2,16722.0,29,0.0057240613,5,Mono-product exposed
714928158,0,2,13434,102,0.023,1,3,34516.0,36,0.002809886,4,Mono-product exposed
780511683,1,3,7869,76,0.053,4,3,4413.0,34,0.95531166,9,Dormant high-risk
772491333,0,1,14738,94,0.375,2,2,5342.0,21,0.0008587623,2,Mono-product exposed
719847108,1,3,8124,73,0.298,4,3,8455.0,36,0.9572421,9,Dormant high-risk
808045833,0,3,15860,105,0.222,2,2,7659.0,44,0.009348936,6,Mono-product exposed
708385533,1,3,9524,80,0.0,2,3,11059.0,36,0.9952998,10,Dormant high-risk
770205708,0,3,15495,112,0.0,2,0,4093.0,25,0.00612075,6,Mono-product exposed
719379858,1,2,8549,73,0.0,2,3,24239.0,36,0.9958242,10,Contacted but fragile
709657533,1,3,8260,54,0.291,2,2,7793.0,36,0.9929039,10,Dormant high-risk
798788958,0,3,14471,93,0.176,2,2,6407.0,26,0.0009329631,2,Mono-product exposed
720011958,0,3,15763,97,0.254,2,3,6024.0,36,0.0051017273,5,Mono-product exposed
708982158,0,2,14802,106,0.633,2,3,3352.0,36,0.0016163413,3,Mono-product exposed
710803983,0,3,14220,95,0.0,2,1,32222.0,33,0.008656887,6,Mono-product exposed
719768658,0,3,14544,104,0.059,2,1,34516.0,24,0.0012861264,2,Mono-product exposed
711355908,0,3,12042,117,0.027,2,3,34516.0,36,0.019638889,7,Mono-product exposed
813153108,0,3,14565,108,0.031,2,3,31091.0,44,0.0039144033,5,Mono-product exposed
712487883,1,1,9071,74,0.0,2,3,7464.0,48,0.98841685,10,Contacted but fragile
753220383,1,2,8302,78,0.0,2,3,11722.0,22,0.94955754,9,Contacted but fragile
708340758,1,3,8109,74,0.0,2,3,7769.0,32,0.9937172,10,Dormant high-risk
720852108,0,3,16695,116,0.435,2,1,3569.0,31,0.0011185841,2,Mono-product exposed
716728233,0,3,14178,123,0.46,1,1,3216.0,36,0.0015712535,3,Mono-product exposed
711863433,0,3,15670,116,0.47,1,1,3789.0,13,0.0023120784,4,Mono-product exposed
779422458,0,2,16339,120,0.341,2,3,3533.0,13,0.003123843,4,Mono-product exposed
715573758,0,2,15226,113,0.053,1,1,34516.0,36,0.007140876,6,Mono-product exposed
794530608,0,2,13264,120,0.0,2,3,27229.0,34,0.0052548116,5,Mono-product exposed
718376583,1,3,5806,40,0.022,4,2,34516.0,44,0.9970804,10,Dormant high-risk
720827133,1,2,8132,64,0.074,1,2,6261.0,30,0.99558455,10,Mono-product exposed
767414808,0,3,15017,120,0.299,2,3,6996.0,51,0.0030615316,4,Mono-product exposed
718919433,0,3,14973,112,0.259,2,3,4440.0,36,0.0036354926,5,Mono-product exposed
708694983,0,2,14750,96,0.705,1,1,3150.0,36,0.000854782,2,Mono-product exposed
719270358,0,2,15505,113,0.391,2,2,4288.0,48,0.0014460103,3,Mono-product exposed
708948483,1,3,8444,68,0.022,2,1,34516.0,36,0.9663185,9,Dormant high-risk
708462258,0,1,16563,94,0.226,1,2,5189.0,38,0.0005415794,1,Mono-product exposed
716721483,1,2,8696,72,0.14,1,2,14458.0,52,0.9590927,9,Mono-product exposed
799011558,0,2,15740,120,0.069,1,3,16909.0,37,0.0016842121,3,Mono-product exposed
710697408,0,1,15471,115,0.133,2,3,6739.0,22,0.002212644,4,Mono-product exposed
710527533,1,3,8586,58,0.0,4,3,4982.0,36,0.99705255,10,Dormant high-risk
709996833,1,3,7528,70,0.0,6,5,12359.0,36,0.99314135,10,Dormant high-risk
718531983,0,3,13810,124,0.208,1,3,9959.0,41,0.0023305402,4,Mono-product exposed
715554708,0,1,14949,114,0.174,2,2,8507.0,34,0.00050307345,1,Mono-product exposed
718774533,0,3,15053,111,0.119,2,1,15355.0,44,0.008658328,6,Mono-product exposed
712337208,0,3,13647,93,0.08,2,2,23731.0,46,0.0014847147,3,Mono-product exposed
714022833,1,3,5977,58,0.0,4,3,17909.0,32,0.9977405,10,Dormant high-risk
710026458,0,2,12575,99,0.62,2,2,3995.0,36,0.0043946975,5,Mono-product exposed
710178558,1,3,9314,89,0.073,5,6,34516.0,38,0.9908222,10,Dormant high-risk
768712383,1,3,8173,91,0.0,6,6,34516.0,45,0.9865382,10,Dormant high-risk
711156858,1,4,9819,74,0.303,1,3,8297.0,40,0.99039114,10,Dormant high-risk
719799033,0,1,14330,116,0.443,2,2,5520.0,40,0.0034772274,4,Mono-product exposed
720788883,0,2,15886,118,0.591,1,3,3736.0,36,0.007381231,6,Mono-product exposed
710306358,1,1,7995,56,0.205,1,2,9664.0,18,0.9484307,9,Mono-product exposed
758617233,0,3,14781,108,0.377,3,2,4132.0,49,0.0016499056,3,Lower-risk active
720163458,0,2,14521,109,0.064,4,3,28043.0,21,0.0042382493,5,Lower-risk active
708482658,0,2,15594,114,0.195,3,2,9959.0,31,0.0013243929,2,Lower-risk active
826148883,0,3,14762,108,0.101,4,1,16453.0,41,0.0022053607,4,Lower-risk active
779055033,1,2,8104,64,0.293,1,2,8256.0,24,0.9406795,9,Mono-product exposed
713118183,0,1,13117,108,0.116,5,2,13427.0,23,0.0012147884,2,Lower-risk active
714103083,0,3,14649,110,0.467,6,1,3263.0,37,0.0033638873,4,Lower-risk active
